nom,secteur,ville,email,telephone,website,rating,avis,statut,date_ajout,notes
Cote Salon / Laurent Micas,salon_coiffure,Nice,soniaalam@instagram.com,04 93 85 80 60,https://www.instagram.com/cotesalonnice,5,50,à_contacter,2026-05-12,
Chez Léa - Salon de coiffure Nice,salon_coiffure,Nice,,06 80 66 35 44,https://chezleashop.fr/,4.6,78,à_contacter,2026-05-12,
BLACKBOX Nice,salon_coiffure,Nice,,09 65 24 00 45,https://blackboxparis.com/place/blackbox-nice/,4.9,688,à_contacter,2026-05-12,
Ed Et Thy,salon_coiffure,Nice,,04 93 80 41 88,https://www.ed-et-thy-coiffeur.com/,4.7,53,à_contacter,2026-05-12,
Lilang - Nice,salon_coiffure,Nice,,04 92 07 00 02,http://lilang-coiffure.com/,4.5,240,à_contacter,2026-05-12,
Biocoiff' - Coiffeur Bio Nice et colorations végétales,salon_coiffure,Nice,nancy@biocoiff.com,04 89 98 97 79,https://www.biocoiff.com/nice/,4.9,158,à_contacter,2026-05-12,
DESSANGE - Coiffeur Nice Garibaldi,salon_coiffure,Nice,,04 93 26 80 04,https://salon.dessange.com/fr/salon-coiffure/nice-garibaldi?utm_campaign=MyBusinessYext&utm_medium=HP&utm_source=102871&y_source=1_MTUxMDAxMDItNzE1LWxvY2F0aW9uLndlYnNpdGU=,4.9,132,à_contacter,2026-05-12,
Tchip Coiffure Neuilly-sur-Seine,salon_coiffure,Neuilly-sur-Seine,,01 71 01 58 46,https://tchip.fr/salon/view/2779/,4.2,392,à_contacter,2026-05-12,
La Suite - Neuilly-sur-Seine,salon_coiffure,Neuilly-sur-Seine,,01 47 45 61 90,https://www.christiangilles.fr/?utm_source=gmb,4.6,70,à_contacter,2026-05-12,
Atelier W,salon_coiffure,Neuilly-sur-Seine,contact@coiffeur-neuilly.com,01 47 22 86 57,http://www.coiffeur-neuilly.com/,4.7,78,à_contacter,2026-05-12,
Christian Gilles - Neuilly-sur-Seine,salon_coiffure,Neuilly-sur-Seine,,01 47 45 65 00,http://www.christiangilles.fr/,4.6,74,à_contacter,2026-05-12,
Franck Provost - Coiffeur Neuilly sur Seine,salon_coiffure,Neuilly-sur-Seine,bordeaux-cc@franckprovost.com,01 47 47 02 14,https://www.franckprovost.com/salons/158-avenue-charles-de-gaulle-92200-neuilly-sur-seine?utm_campaign=gbp_siteweb_P0362&utm_id=gbp_siteweb&utm_medium=siteweb&utm_source=gbp,4.6,756,à_contacter,2026-05-12,
Jean Louis David - Coiffeur Neuilly sur Seine,salon_coiffure,Neuilly-sur-Seine,sorgues-cc@jeanlouisdavid.com,01 47 45 19 10,https://www.jeanlouisdavid.com/salons/191-avenue-achille-peretti-92200-neuilly-sur-seine?utm_campaign=gbp_siteweb_D00098&utm_id=gbp_siteweb&utm_medium=siteweb&utm_source=gbp,4.7,754,à_contacter,2026-05-12,
Camille Albane - Coiffeur Neuilly sur Seine,salon_coiffure,Neuilly-sur-Seine,,01 46 41 09 82,https://salon.camillealbane.com/fr/salon-coiffure/neuilly/?utm_campaign=MyBusinessYext&utm_medium=HP&utm_source=151518&y_source=1_MTUxMDAyMDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,91,à_contacter,2026-05-12,
Sullan by AllAiN M,salon_coiffure,Neuilly-sur-Seine,alain.mildrede@sullan.com,,http://www.sullan.com/,4.5,97,à_contacter,2026-05-12,
Paris Vauz,salon_coiffure,Neuilly-sur-Seine,,01 46 24 21 46,https://www.parisvauz.fr/,4.9,211,à_contacter,2026-05-12,
Maniatis - Coiffeur Neuilly-sur-Seine,salon_coiffure,Neuilly-sur-Seine,,01 47 38 62 11,https://neuilly-rdv.maniatis-paris.com/?utm_campaign=gbp_siteweb_M0005&utm_id=gbp_siteweb&utm_medium=siteweb&utm_source=gbp,4.5,82,à_contacter,2026-05-12,
DESSANGE - Coiffeur Neuilly sur Seine,salon_coiffure,Neuilly-sur-Seine,,01 47 47 83 83,https://salon.dessange.com/fr/salon-coiffure/neuilly-sur-seine/?utm_campaign=MyBusinessYext&utm_medium=HP&utm_source=103887&y_source=1_MTUxMDAzMjMtNzE1LWxvY2F0aW9uLndlYnNpdGU=,4.2,172,à_contacter,2026-05-12,
Jean Louis David - Coiffeur Neuilly sur Seine,salon_coiffure,Neuilly-sur-Seine,sorgues-cc@jeanlouisdavid.com,01 46 24 20 78,https://www.jeanlouisdavid.com/salons/56-rue-de-sablonville-92200-neuilly-sur-seine?utm_campaign=gbp_siteweb_D10834&utm_id=gbp_siteweb&utm_medium=siteweb&utm_source=gbp,4.7,136,à_contacter,2026-05-12,
A B C Atelier Beauté Coiffure Red'One Barber,salon_coiffure,Neuilly-sur-Seine,,06 14 74 11 23,http://atelier-redone.com/,4.3,122,à_contacter,2026-05-12,
Le Salon by Atika - Coiffeur - Coloriste - Neuilly,salon_coiffure,Neuilly-sur-Seine,,01 41 30 78 48,https://lesalonbyatika.com/,4,51,à_contacter,2026-05-12,
BLACKBOX Neuilly-Sur-Seine,salon_coiffure,Neuilly-sur-Seine,,09 50 71 19 32,https://blackboxparis.com/place/blackbox-neuilly-sur-seine/,4.8,681,à_contacter,2026-05-12,
Jean-Claude BIGUINE,salon_coiffure,Neuilly-sur-Seine,,01 47 22 66 94,https://neuilly.franchise-biguine.com/,4.4,163,à_contacter,2026-05-12,
Franck Provost - Coiffeur Neuilly sur Seine,salon_coiffure,Neuilly-sur-Seine,bordeaux-cc@franckprovost.com,01 46 24 97 42,https://www.franckprovost.com/salons/103-avenue-achille-peretti-92200-neuilly-sur-seine?utm_campaign=gbp_siteweb_P0161&utm_id=gbp_siteweb&utm_medium=siteweb&utm_source=gbp,4.5,411,à_contacter,2026-05-12,
Tag Barber Shop Neuilly,salon_coiffure,Neuilly-sur-Seine,,07 85 02 07 95,https://tagbarbershop.fr/,4.9,318,à_contacter,2026-05-12,
"L'atelier Claudie Larteau, coiffure prothésiste et socio-coiffure",salon_coiffure,Neuilly-sur-Seine,,06 25 02 14 99,https://www.claudielarteau-sociocoiffure.com/,5,20,à_contacter,2026-05-12,
CBM PROFESSIONNEL (Coiffure - Esthétique),salon_coiffure,Neuilly-sur-Seine,,01 55 62 00 10,http://www.cbm-beautystore.com/,4.3,99,à_contacter,2026-05-12,
Salon Hair Summum,salon_coiffure,Neuilly-sur-Seine,hello@beautyplanet.com,01 58 58 41 00,https://beautyplanet.com/hair-summum-pilote-2258,5,2,à_contacter,2026-05-12,
L'INSTITUT ANTI-POUX,salon_coiffure,Neuilly-sur-Seine,contact@institut-antipoux.fr,09 70 70 53 30,http://www.institut-antipoux.fr/,4.5,378,à_contacter,2026-05-12,
R.Barber,salon_coiffure,Neuilly-sur-Seine,,01 47 38 82 96,http://rbarber.fr/,4.2,205,à_contacter,2026-05-12,
L'atelier du Lissage,salon_coiffure,Neuilly-sur-Seine,,09 52 82 33 37,https://atelier-du-lissage.com/,4.8,527,à_contacter,2026-05-12,
Pama salon - Coiffeur Courbevoie,salon_coiffure,Neuilly-sur-Seine,,09 83 23 50 97,https://www.pama-salon.com/salon/salon-pama-courbevoie/,4.8,462,à_contacter,2026-05-12,
DELUXE BEAUTY Paris,salon_coiffure,Neuilly-sur-Seine,serviceclient@deluxebeaute.fr,01 42 46 37 25,http://www.deluxebeaute.fr/,5,18,à_contacter,2026-05-12,
Hair by Alban-coiffeur indépendant,salon_coiffure,Neuilly-sur-Seine,,06 51 79 92 48,https://www.hairbyalban.fr/,5,14,à_contacter,2026-05-12,
MF Tradition - Coiffeur Courbevoie,salon_coiffure,Neuilly-sur-Seine,,01 43 33 23 75,http://www.hairgood.fr/,4.9,362,à_contacter,2026-05-12,
Valessio - Coiffeur Levallois-Perret,salon_coiffure,Neuilly-sur-Seine,,01 47 58 10 12,https://valessio-coiffeur-paris.fr/nos-salons/paris/coiffeur-levallois-perret/?utm_source=google&utm_medium=gmb&utm_campaign=levallois&utm_id=google_local,4.5,248,à_contacter,2026-05-12,
Chez Hugo,salon_coiffure,Neuilly-sur-Seine,,01 71 37 31 52,https://www.salonchezhugo.fr/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,3.9,99,à_contacter,2026-05-12,
"New Concept by Rims, Salon Afro",salon_coiffure,Neuilly-sur-Seine,contact@newconceptbyrims.com,01 53 81 41 17,https://newconceptbyrims.com/,4.4,110,à_contacter,2026-05-12,
Salon de Coiffure Yannick Robin,salon_coiffure,Versailles,,01 39 50 08 44,https://www.yannickrobin.fr/,4.8,115,à_contacter,2026-05-12,
"Hairdresser mixed organic, barber, Yvelines Indigo & Co",salon_coiffure,Versailles,,01 39 55 38 47,http://www.indigo-co.fr/,4.3,157,à_contacter,2026-05-12,
Scoobidoo Family,salon_coiffure,Versailles,,01 39 50 44 72,http://www.facebook.com/MarcoCoiff/?utm_source=gmb,4.6,452,à_contacter,2026-05-12,
La Barbière de Versailles,salon_coiffure,Versailles,,01 39 50 01 27,https://www.coiffeur-homme-versailles.fr/,4.5,316,à_contacter,2026-05-12,
Thierry Rolland Coiffure,salon_coiffure,Versailles,,01 30 21 02 02,https://www.thierryrollandcoiffure.com/,4.7,678,à_contacter,2026-05-12,
Studio Coiffure,salon_coiffure,Versailles,,01 39 51 48 92,https://studiocoiffure78.fr/coiffeur-versailles/,4.7,124,à_contacter,2026-05-12,
Corinne RAIMBAULT - Coiffure - Esthétique - Visagiste,salon_coiffure,Versailles,,01 39 02 22 64,http://www.coiffure-esthetique-raimbault.com/,4.7,305,à_contacter,2026-05-12,
Camille Albane - Coiffeur Versailles,salon_coiffure,Versailles,,01 30 21 17 36,https://salon.camillealbane.com/fr/salon-coiffure/versailles-paroisse/?utm_campaign=MyBusinessYext&utm_medium=HP&utm_source=150092&y_source=1_MTUxMDAyNDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.3,103,à_contacter,2026-05-12,
L'Atelier Intermède - Coiffeur Versailles,salon_coiffure,Versailles,,01 39 50 72 38,https://atelierintermede.fr/salons/37-rue-des-chantiers-78000-versailles?utm_campaign=gbp_siteweb_I434&utm_id=gbp_siteweb&utm_medium=siteweb&utm_source=gbp,4.3,231,à_contacter,2026-05-12,
Salon Célia,salon_coiffure,Versailles,,01 39 51 07 96,https://m.facebook.com/lesaloncelia/,4.8,71,à_contacter,2026-05-12,
Jacques Dessange,salon_coiffure,Versailles,,01 39 02 33 75,https://salon.dessange.com/salon-coiffure/versailles/,4,123,à_contacter,2026-05-12,
ATL - Studio Barbier,salon_coiffure,Versailles,,01 80 84 41 31,http://www.atlversailles.fr/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=5123847434873555101,5,117,à_contacter,2026-05-12,
Sup 'Hair Belle – Salon de coiffure à Versailles,salon_coiffure,Versailles,,01 39 50 46 90,https://www.suphairbelle.com/,4.6,69,à_contacter,2026-05-12,
Gina gino eleganzza- coiffure & institut de beauté,salon_coiffure,Versailles,ginagino@ginagino.fr,01 39 53 26 01,http://www.ginagino.fr/,4.6,171,à_contacter,2026-05-12,
Coiffirst,salon_coiffure,Versailles,info@coiff1rst.com,01 30 21 66 67,http://www.coiff1rst.com/,4.6,87,à_contacter,2026-05-12,
Barbier Du Roi,salon_coiffure,Versailles,,07 66 11 44 98,https://barbierduroi.fr/,5,36,à_contacter,2026-05-12,
BLACKBOX Versailles,salon_coiffure,Versailles,,09 82 59 33 16,https://blackboxparis.com/place/blackbox-versailles/,4.6,413,à_contacter,2026-05-12,
Tchip Coiffure Versailles Rue Royale,salon_coiffure,Versailles,,01 30 21 92 85,https://tchip.fr/salon/view/66/,4.1,237,à_contacter,2026-05-12,
Salon Julie Desgurse,salon_coiffure,Versailles,,,https://www.juliedesgurse.fr/,5,19,à_contacter,2026-05-12,
VIVA LA VIE,salon_coiffure,Versailles,,01 30 21 14 44,https://www.vivalavie.fr/,4.8,92,à_contacter,2026-05-12,
ELISABETH LE HÉ,salon_coiffure,Versailles,,01 30 21 38 68,http://elisabethlehe.fr/,4.5,72,à_contacter,2026-05-12,
RAPHAEL,salon_coiffure,Versailles,,01 70 44 33 10,https://www.raphael-coiffure-versailles.fr/,4.8,57,à_contacter,2026-05-12,
Le Barbier de Versailles,salon_coiffure,Versailles,soniaalam@instagram.com,09 86 64 04 80,https://instagram.com/barber_life_versailles,4.7,64,à_contacter,2026-05-12,
Salon coiffure.Institut capillaire Gersende Moysan.,salon_coiffure,Versailles,,01 39 50 24 12,http://institutgersende.fr/,5,34,à_contacter,2026-05-12,
Vog Coiffure Versailles,salon_coiffure,Versailles,,01 30 21 62 04,https://salons.vog.fr/25919997918906/salon-coiffure-versailles/,4.1,59,à_contacter,2026-05-12,
L'arsonal,salon_coiffure,Versailles,soniaalam@instagram.com,07 49 07 00 27,https://www.instagram.com/larsonalshop/,4.9,209,à_contacter,2026-05-12,
KRISHNA COIFFEUR,salon_coiffure,Versailles,,09 72 84 26 53,https://krishnacoiffeur.fr/,4.4,7,à_contacter,2026-05-12,
Beauté Domicile - Coiffure à Domicile - Maître Artisane Coiffeuse,salon_coiffure,Versailles,,06 95 16 88 40,https://beautdomicile.simplybook.it/,4.8,71,à_contacter,2026-05-12,
Satory Coiffure,salon_coiffure,Versailles,,01 30 21 86 10,http://www.satory-coiffure.fr/,4.4,125,à_contacter,2026-05-12,
Coiffure Eric,salon_coiffure,Versailles,,01 39 51 55 57,http://www.coiffure-eric-78.com/?utm_source=gmb,4.6,59,à_contacter,2026-05-12,
THE BARBER SATORY,salon_coiffure,Versailles,,01 39 53 96 06,https://www.thebarbersatory.com/,4.6,192,à_contacter,2026-05-12,
Franck Provost - Coiffeur Versailles,salon_coiffure,Versailles,bordeaux-cc@franckprovost.com,01 39 02 02 07,https://www.franckprovost.com/salons/9-rue-hoche-78000-versailles?utm_campaign=gbp_siteweb_P0268&utm_id=gbp_siteweb&utm_medium=siteweb&utm_source=gbp,4.4,89,à_contacter,2026-05-12,
"The Spa at Mandarin Oriental, Paris",spa,1,,01 70 98 73 35,https://www.mandarinoriental.com/en/paris/place-vendome/wellness/the-spa?src=loc.local-listings.mopar.ggl,4.7,131,à_contacter,2026-05-12,
Salon de Massage Thaï - B zen Thai Spa - Paris 75001,spa,1,,09 51 97 55 78,https://www.facebook.com/691324557611268?utm_source=gmb,4.7,366,à_contacter,2026-05-12,
Saithan spa,spa,1,contact@saithan.fr,01 42 96 51 08,https://www.saithan.fr/,4.3,282,à_contacter,2026-05-12,
Celine Spa by Cinq Mondes,spa,1,,01 44 88 92 68,https://www.maison-albar-hotels-le-pont-neuf.com/fr/page/spa-cinq-mondes.2490.html,4.5,92,à_contacter,2026-05-12,
Massages du Louvre Paris 1,spa,1,,06 73 50 28 51,https://massagesdulouvre.fr/,5,13,à_contacter,2026-05-12,
Ritz Club & Spa,spa,1,sven.dubois@ritzparis.com,01 43 16 30 60,https://www.ritzparis.com/hotel/paris/ritz-club-spa?utm_source=google&utm_medium=organic&utm_campaign=gmb_ritz_club_spa,4.4,101,à_contacter,2026-05-12,
Nuxe,spa,1,,09 74 48 60 04,https://nuxe-spa.com/spa-carte-des-soins,4.5,2063,à_contacter,2026-05-12,
Aura - Holistic Head Spa,spa,1,,01 56 73 20 98,https://www.auraheadspa.fr/,4.9,43,à_contacter,2026-05-12,
Massage Concept,spa,1,xni@massage-concept.fr,01 42 36 10 83,https://www.massage-concept.fr/?utm_source=gmb,4.6,709,à_contacter,2026-05-12,
Spa Maison CODAGE - Paris Tuileries,spa,1,,01 89 16 61 80,https://www.codageparis.com/fr/pages/maison-codage-le-roch,4.5,64,à_contacter,2026-05-12,
An Mo,spa,1,contact@massageanmo.fr,01 85 77 00 89,https://www.massageanmo.fr/fr/,4.4,140,à_contacter,2026-05-12,
Spa Maison CODAGE - Paris Opéra,spa,1,,01 89 16 61 80,https://www.codageparis.com/fr/pages/spa-kimpton,4.8,255,à_contacter,2026-05-12,
Spa Vendome,spa,1,,01 87 44 87 04,https://www.maison-albar-hotels-le-vendome.com/fr/page/hotel-spa-paris-luxe.22879.html,4.4,62,à_contacter,2026-05-12,
Le Nouveau Monde,spa,1,contact@lenouveaumondeparis.com,01 88 61 57 73,https://www.lenouveaumondeparis.com/,4.9,70,à_contacter,2026-05-12,
DIOR Spa Cheval Blanc Paris,spa,1,f.ahmed@chevalblanc.com,01 79 35 50 55,https://www.chevalblanc.com/fr/maison/paris/spa-et-piscine/spa-dior/,4.5,158,à_contacter,2026-05-12,
Studio Saint Honoré,spa,1,,01 47 03 30 18,https://www.studiosainthonore.com/,4.8,20,à_contacter,2026-05-12,
Spa Mont Kailash,spa,1,contact@montkailash-bien-etre.fr,01 42 36 03 30,http://montkailash-bien-etre.fr/,4.3,177,à_contacter,2026-05-12,
SPA SHISEIDO PARIS,spa,1,gcollin@jardinsdufaubourg.com,01 86 54 15 19,https://www.jardinsdufaubourg.com/fr/spa.html,4.5,63,à_contacter,2026-05-12,
Ban Thai Spa Marais,spa,1,,01 43 59 39 39,https://thai-spa.fr/?utm_source=gmb,4.6,301,à_contacter,2026-05-12,
Spa des Prés by Codage,spa,1,,01 42 61 01 51,https://www.pavillon-faubourg-saint-germain.com/spa,4.5,8,à_contacter,2026-05-12,
Bon Spa Thai,spa,1,,06 36 39 04 73,https://bonspathai-paris2.fr/,4.5,305,à_contacter,2026-05-12,
Zen Bar ( 1er Bar à Sieste ),spa,1,,01 71 60 81 55,https://zenbar.fr/,4.8,726,à_contacter,2026-05-12,
La Maison Valmont pour Le Meurice,spa,1,parris.fotias@dorchestercollection.com,01 44 58 10 10,https://www.dorchestercollection.com/paris/le-meurice/wellness,4.3,17,à_contacter,2026-05-12,
All of Zen institut salon de massage naturiste,spa,1,contact@allofzen.fr,01 42 36 33 53,http://www.allofzen.fr/,4.1,35,à_contacter,2026-05-12,
YaYa Veda - Massage bien-être et thérapeutique,spa,1,,07 69 89 48 90,https://www.yayaveda.fr/,5,20,à_contacter,2026-05-12,
Saint James Albany Paris Hôtel Spa,spa,1,,01 44 58 43 21,https://www.hotel-saintjames-albany-paris.fr/,4,1066,à_contacter,2026-05-12,
Nolinski Paris - Evok Collection,spa,1,hgrumberg@nolinskiparis.com,01 42 86 10 10,http://nolinskiparis.com/,4.5,505,à_contacter,2026-05-12,
L'Atelier du Palper-Rouler,spa,1,nora@atelier-palper-rouler.com,01 71 70 96 73,http://www.atelier-palper-rouler.com/,4.8,17,à_contacter,2026-05-12,
Klytia Spa Opéra chez Operle,spa,1,contact@klytia.paris,06 03 64 14 09,https://klytia.paris/,5,11,à_contacter,2026-05-12,
Le Roch Hotel & Spa,spa,1,direction@leroch-hotel.com,01 70 83 00 00,http://www.leroch-hotel.com/,4.5,542,à_contacter,2026-05-12,
Nocibé,spa,1,cwacquiez@nocibe.fr,01 42 36 90 93,https://www.nocibe.fr/fr/l/paris-forum-des-halles/parfumeries/02560366?utm_source=google&utm_medium=organic&utm_campaign=local,3.9,1116,à_contacter,2026-05-12,
Spa Maison CODAGE - Paris Bastille,spa,1,,01 89 16 61 80,https://www.codageparis.com/fr/pages/maison-codage-so-paris-1,4.7,105,à_contacter,2026-05-12,
ROYAL THAÏ SPA,spa,1,,01 40 06 08 59,https://www.massage-thai-paris8.fr/?utm_source=GMB&utm_medium=organic&utm_campaign=gmb,4.4,150,à_contacter,2026-05-12,
L'Empire Paris,spa,1,info@lempire-paris.com,01 40 15 06 06,http://www.lempire-paris.com/,4.2,757,à_contacter,2026-05-12,
StudioForeverYoung Paris 1er,spa,1,contact@studioforeveryoung.com,06 59 80 35 80,http://studioforeveryoung.com/,4.9,35,à_contacter,2026-05-12,
Ban Thai Spa Odeon,spa,6,direction@banthaispa.fr,01 43 59 39 39,https://banthaispa.fr/,4.6,306,à_contacter,2026-05-12,
ASSA SPA,spa,6,info@assa-spa.fr,01 46 34 59 08,https://www.assa-spa.fr/home,4.7,71,à_contacter,2026-05-12,
Spa Akasha,spa,6,,01 49 54 46 12,https://www.mandarinoriental.com/en/paris/lutetia/wellness/the-spa,4.4,59,à_contacter,2026-05-12,
Paris Palms,spa,6,,06 13 85 38 91,http://www.parispalms.com/fr/accueil/,4.8,21,à_contacter,2026-05-12,
Spa de La Belle Juliette,spa,6,,01 42 22 29 23,http://hotel-belle-juliette-paris.com/fr/prendre-rdv/,4.4,21,à_contacter,2026-05-12,
Nagomi Head Spa Paris,spa,6,,07 63 21 11 97,http://nagomi-headspa.fr/,5,345,à_contacter,2026-05-12,
Balnéothérapie Des Grands Augustins,spa,6,,01 46 34 22 90,http://www.balneotherapieparis.com/,4.7,101,à_contacter,2026-05-12,
Sabai Thai Spa,spa,7,,01 42 73 62 92,https://paris-massage-thai.com/,4.6,131,à_contacter,2026-05-12,
Beer Spa Paris,spa,7,,07 56 88 57 05,http://www.beerspaparis.com/,4.9,646,à_contacter,2026-05-12,
Costes - Le Spa par Augustinus Bader,spa,7,nbenosman@hotelcostes.com,01 42 44 50 54,https://www.hotelcostes.com/en/spa,5,4,à_contacter,2026-05-12,
Thaï Détente Spa Tour Eiffel | offre -15%,spa,7,,07 49 92 61 09,http://www.thaidetentespa-paris15.com/,4.8,124,à_contacter,2026-05-12,
Le Narcisse Blanc Hôtel & Spa,spa,7,contact@lenarcisseblanc.com,01 40 60 44 32,https://www.lenarcisseblanc.com/,4.7,452,à_contacter,2026-05-12,
"Le Spa, j'Adore !",spa,7,emotions@lespajadore.fr,01 88 61 03 03,http://www.lespajadore.fr/,4.8,337,à_contacter,2026-05-12,
La Maison Du Tui Na,spa,7,,01 45 55 02 61,http://www.lamaisondutuina.com/,4.4,133,à_contacter,2026-05-12,
Hôtel & Spa Vinci Due - Saint-Germain-des-Prés,spa,7,bonjour@hotelvincidue.com,01 86 54 28 28,https://www.hotelvincidue.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb_vinci_due,4.6,174,à_contacter,2026-05-12,
Massage 75007,spa,7,,06 50 39 77 01,https://parismassage75007.mystrikingly.com/,3.5,20,à_contacter,2026-05-12,
Soft & Spicy Spa,spa,7,,01 45 33 77 71,https://www.softandspicy.fr/,4.6,15,à_contacter,2026-05-12,
Drainage lymphatique Renata França - Miracle Touch Renata França - Miracle Face Renata França By SLOW VIBES STUDIO,spa,7,,06 95 47 64 22,https://www.slowvibesstudio.com/,5,11,à_contacter,2026-05-12,
Kunlim,spa,7,contact@kunlim.fr,01 53 86 94 73,https://www.kunlim.fr/,5,38,à_contacter,2026-05-12,
Hammam Les Cent Ciels Paris,spa,7,,01 55 28 95 75,http://republique.hammam-lescentciels.com/,3.8,785,à_contacter,2026-05-12,
Yuzuka,spa,7,,09 83 93 83 41,http://www.yuzuka.fr/,4.6,94,à_contacter,2026-05-12,
Lili Massage DNG,spa,7,,09 81 29 51 99,http://lili-massage.com/,4.3,34,à_contacter,2026-05-12,
Pavillon Faubourg Saint-Germain & Spa,spa,7,,01 42 61 01 51,https://www.pavillon-faubourg-saint-germain.com/,4.8,367,à_contacter,2026-05-12,
"Chi, The Spa",spa,7,tamanna.chowdhury@shangri-la.com,01 53 67 19 78,http://www.shangri-la.com/paris/shangrila/health-leisure/chi-the-spa/,4.6,100,à_contacter,2026-05-12,
Thé Spa | Champs Elysées | Spa et Massage,spa,8,contact@thespa.fr,01 73 74 99 33,http://www.thespa.fr/,4.4,130,à_contacter,2026-05-12,
Royal Spa Elysée - Salon de massage Paris 8ème,spa,8,,01 53 76 45 56,https://royal-spa-elysee.fr/,4.5,62,à_contacter,2026-05-12,
SPA BLACK DOOR,spa,8,contact@blackdoor.paris,01 84 86 04 00,https://www.blackdoor.paris/triangle-or/bien-etre,4.7,71,à_contacter,2026-05-12,
